machine_id,timestamp,temperature,vibration,pressure,current,voltage,energy_kwh,production_count,quality_score,operating_status,failure_risk,is_weekend,hour,temp_rolling_mean,vib_rolling_mean,temp_rate,vib_rate,energy_efficiency
M-001,2026-06-27 16:00:00,36.43,13.55,18.67,8.93,219.93,23.77,49,0.9828,IDLE,0,1,16,40.1883,14.9483,2.53,0.94,2.0614
M-001,2026-06-27 18:00:00,36.29,13.49,18.6,8.9,216.88,23.77,49,0.9719,IDLE,0,1,18,35.5883,13.235,-0.14,-0.06,2.0614
M-001,2026-06-28 08:00:00,35.23,13.1,18.04,8.63,216.36,23.78,49,1.0008,IDLE,0,1,8,35.3467,13.145,-1.06,-0.39,2.0606
M-001,2026-06-28 10:00:00,33.26,12.38,17.03,8.15,219.27,23.78,49,0.9813,IDLE,0,1,10,35.0783,13.0467,-1.97,-0.72,2.0606
M-001,2026-06-28 12:00:00,35.39,13.16,18.12,8.67,220.31,23.78,49,0.9791,IDLE,0,1,12,35.0833,13.0483,2.13,0.78,2.0606
M-001,2026-06-28 14:00:00,33.88,12.61,17.35,8.31,217.73,23.78,49,0.9743,IDLE,0,1,14,35.08,13.0483,-1.51,-0.55,2.0606
M-001,2026-06-28 16:00:00,35.86,13.34,18.37,8.79,218.86,23.78,49,0.9676,IDLE,0,1,16,34.985,13.0133,1.98,0.73,2.0606
M-001,2026-06-28 18:00:00,37.06,13.78,18.99,9.08,216.54,23.78,49,0.9806,IDLE,0,1,18,35.1133,13.0617,1.2,0.44,2.0606
M-001,2026-06-29 08:00:00,72.14,26.84,36.94,17.68,217.89,47.56,99,0.9749,RUNNING,0,0,8,41.265,15.3517,35.08,13.06,2.0816
M-001,2026-06-29 10:00:00,68.3,25.42,34.96,16.74,216.51,47.56,99,0.9917,RUNNING,0,0,10,47.105,17.525,-3.84,-1.42,2.0816
M-001,2026-06-29 12:00:00,66.99,24.94,34.29,16.42,215.53,47.56,99,0.9684,RUNNING,0,0,12,52.3717,19.4883,-1.31,-0.48,2.0816
M-001,2026-06-29 14:00:00,70.46,26.22,36.08,17.27,213.79,47.56,99,0.9625,RUNNING,0,0,14,58.4683,21.7567,3.47,1.28,2.0816
M-001,2026-06-29 16:00:00,69.09,25.71,35.37,16.93,214.3,47.56,99,0.964,RUNNING,0,0,16,64.0067,23.8183,-1.37,-0.51,2.0816
M-001,2026-06-29 18:00:00,65.55,24.4,33.54,16.07,215.26,47.56,99,0.9833,RUNNING,0,0,18,68.755,25.5883,-3.54,-1.31,2.0816
M-001,2026-06-30 08:00:00,73.33,27.28,37.55,17.97,221.26,47.57,99,0.9947,RUNNING,0,0,8,68.9533,25.6617,7.78,2.88,2.0811
M-001,2026-06-30 10:00:00,72.74,27.07,37.25,17.83,219.33,47.57,99,0.9772,RUNNING,0,0,10,69.6933,25.9367,-0.59,-0.21,2.0811
M-001,2026-06-30 12:00:00,71.82,26.73,36.77,17.6,221.32,47.57,99,0.9796,RUNNING,0,0,12,70.4983,26.235,-0.92,-0.34,2.0811
M-001,2026-06-30 14:00:00,74.02,27.54,37.9,18.14,215.07,47.57,99,0.9692,RUNNING,0,0,14,71.0917,26.455,2.2,0.81,2.0811
M-001,2026-06-30 16:00:00,71.09,26.46,36.4,17.43,217.42,47.57,99,0.9697,RUNNING,0,0,16,71.425,26.58,-2.93,-1.08,2.0811
M-001,2026-06-30 18:00:00,78.37,29.15,40.15,19.21,217.47,47.57,99,0.9715,RUNNING,0,0,18,73.5617,27.3717,7.28,2.69,2.0811
M-001,2026-07-01 08:00:00,70.56,26.27,36.11,17.29,217.15,47.58,99,0.9776,RUNNING,0,0,8,73.1,27.2033,-7.81,-2.88,2.0807
M-001,2026-07-01 10:00:00,64.5,24.03,32.98,15.81,219.9,47.58,99,0.9892,RUNNING,0,0,10,71.7267,26.6967,-6.06,-2.24,2.0807
M-001,2026-07-01 12:00:00,75.13,27.96,38.47,18.42,217.8,47.58,99,0.9824,RUNNING,0,0,12,72.2783,26.9017,10.63,3.93,2.0807
M-001,2026-07-01 14:00:00,67.02,24.96,34.28,16.43,218.9,47.58,99,0.9783,RUNNING,0,0,14,71.1117,26.4717,-8.11,-3.0,2.0807
M-001,2026-07-01 16:00:00,68.43,25.48,35.01,16.77,218.97,47.58,99,0.9848,RUNNING,0,0,16,70.6683,26.3083,1.41,0.52,2.0807
M-001,2026-07-01 18:00:00,70.24,26.15,35.95,17.22,218.05,47.58,99,0.9654,RUNNING,0,0,18,69.3133,25.8083,1.81,0.67,2.0807
M-001,2026-07-02 08:00:00,74.36,27.68,38.06,18.23,215.14,47.58,99,0.9686,RUNNING,0,0,8,69.9467,26.0433,4.12,1.53,2.0807
M-001,2026-07-02 10:00:00,70.26,26.17,35.95,17.22,219.52,47.58,99,0.9868,RUNNING,0,0,10,70.9067,26.4,-4.1,-1.51,2.0807
M-001,2026-07-02 12:00:00,70.03,26.08,35.83,17.17,218.77,47.58,99,0.9587,RUNNING,0,0,12,70.0567,26.0867,-0.23,-0.09,2.0807
M-001,2026-07-02 14:00:00,67.55,25.16,34.55,16.56,215.58,47.58,99,0.9881,RUNNING,0,0,14,70.145,26.12,-2.48,-0.92,2.0807
M-001,2026-07-02 16:00:00,72.32,26.93,37.01,17.73,217.5,47.58,99,0.9784,RUNNING,0,0,16,70.7933,26.3617,4.77,1.77,2.0807
M-001,2026-07-02 18:00:00,75.49,28.1,38.65,18.5,216.73,47.58,99,0.9625,RUNNING,0,0,18,71.6683,26.6867,3.17,1.17,2.0807
M-001,2026-07-03 08:00:00,73.84,27.49,37.79,18.1,217.49,47.59,99,0.985,RUNNING,0,0,8,71.5817,26.655,-1.65,-0.61,2.0803
M-001,2026-07-03 10:00:00,69.91,26.04,35.76,17.14,215.27,47.59,99,0.9795,RUNNING,0,0,10,71.5233,26.6333,-3.93,-1.45,2.0803
M-001,2026-07-03 12:00:00,70.1,26.11,35.86,17.18,217.5,47.59,99,0.9917,RUNNING,0,0,12,71.535,26.6383,0.19,0.07,2.0803
M-001,2026-07-03 14:00:00,66.25,24.69,33.87,16.24,217.72,47.59,99,0.9673,RUNNING,0,0,14,71.3183,26.56,-3.85,-1.42,2.0803
M-001,2026-07-03 16:00:00,61.07,22.78,31.2,14.97,216.99,47.59,99,0.9758,RUNNING,0,0,16,69.4433,25.8683,-5.18,-1.91,2.0803
M-001,2026-07-03 18:00:00,72.23,26.9,36.95,17.71,216.62,47.59,99,0.9606,RUNNING,0,0,18,68.9,25.6683,11.16,4.12,2.0803
M-001,2026-07-04 08:00:00,33.61,12.53,17.18,8.24,219.95,23.8,49,0.967,IDLE,0,1,8,62.195,23.175,-38.62,-14.37,2.0588
M-001,2026-07-04 10:00:00,37.79,14.07,19.34,9.26,219.38,23.8,49,0.9722,IDLE,0,1,10,56.8417,21.18,4.18,1.54,2.0588
M-001,2026-07-04 12:00:00,33.78,12.59,17.27,8.28,219.37,23.8,49,0.973,IDLE,0,1,12,50.7883,18.9267,-4.01,-1.48,2.0588
M-001,2026-07-04 14:00:00,32.36,12.07,16.53,7.93,218.32,23.8,49,0.9795,IDLE,0,1,14,45.14,16.8233,-1.42,-0.52,2.0588
M-001,2026-07-04 16:00:00,37.02,13.79,18.94,9.07,217.85,23.8,49,0.9699,IDLE,0,1,16,41.1317,15.325,4.66,1.72,2.0588
M-001,2026-07-04 18:00:00,37.25,13.87,19.06,9.13,220.06,23.8,49,0.9777,IDLE,0,1,18,35.3017,13.1533,0.23,0.08,2.0588
M-001,2026-07-05 08:00:00,35.16,13.1,17.97,8.62,214.22,23.8,49,0.9692,IDLE,0,1,8,35.56,13.2483,-2.09,-0.77,2.0588
M-001,2026-07-05 10:00:00,36.37,13.55,18.6,8.92,215.89,23.8,49,0.9607,IDLE,0,1,10,35.3233,13.1617,1.21,0.45,2.0588
M-001,2026-07-05 12:00:00,41.12,15.3,21.05,10.08,213.92,23.8,49,0.9978,IDLE,0,1,12,36.5467,13.6133,4.75,1.75,2.0588
M-001,2026-07-05 14:00:00,34.52,12.87,17.64,8.46,216.91,23.8,49,0.9685,IDLE,0,1,14,36.9067,13.7467,-6.6,-2.43,2.0588
M-001,2026-07-05 16:00:00,36.41,13.57,18.62,8.92,213.97,23.8,49,0.9568,IDLE,0,1,16,36.805,13.71,1.89,0.7,2.0588
M-001,2026-07-05 18:00:00,37.85,14.1,19.36,9.28,215.35,23.8,49,0.9827,IDLE,0,1,18,36.905,13.7483,1.44,0.53,2.0588
M-001,2026-07-06 08:00:00,66.35,24.75,33.89,16.26,218.63,47.61,99,0.9919,RUNNING,0,0,8,42.1033,15.69,28.5,10.65,2.0794
M-001,2026-07-06 10:00:00,68.29,25.46,34.89,16.74,212.9,47.61,99,0.992,RUNNING,0,0,10,47.4233,17.675,1.94,0.71,2.0794
M-001,2026-07-06 12:00:00,73.34,27.33,37.5,17.98,216.07,47.61,99,0.9729,RUNNING,0,0,12,52.7933,19.68,5.05,1.87,2.0794
M-001,2026-07-06 14:00:00,66.27,24.72,33.85,16.24,220.18,47.61,99,0.9697,RUNNING,0,0,14,58.085,21.655,-7.07,-2.61,2.0794
M-001,2026-07-06 16:00:00,65.2,24.32,33.3,15.98,217.56,47.61,99,0.9665,RUNNING,0,0,16,62.8833,23.4467,-1.07,-0.4,2.0794
M-001,2026-07-06 18:00:00,66.55,24.82,33.99,16.31,216.16,47.61,99,0.976,RUNNING,0,0,18,67.6667,25.2333,1.35,0.5,2.0794
M-001,2026-07-07 08:00:00,65.34,24.38,33.36,16.02,220.1,47.61,98,0.9817,RUNNING,0,0,8,67.4983,25.1717,-1.21,-0.44,2.0584
M-001,2026-07-07 10:00:00,68.87,25.69,35.18,16.88,215.13,47.61,98,0.9741,RUNNING,0,0,10,67.595,25.21,3.53,1.31,2.0584
M-001,2026-07-07 12:00:00,73.26,27.31,37.45,17.96,218.71,47.61,98,0.9855,RUNNING,0,0,12,67.5817,25.2067,4.39,1.62,2.0584
M-001,2026-07-07 14:00:00,68.47,25.54,34.98,16.78,210.75,47.61,98,0.9874,RUNNING,0,0,14,67.9483,25.3433,-4.79,-1.77,2.0584
M-001,2026-07-07 16:00:00,69.56,25.94,35.54,17.05,218.54,47.61,98,0.9917,RUNNING,0,0,16,68.675,25.6133,1.09,0.4,2.0584
M-001,2026-07-07 18:00:00,78.59,29.27,40.2,19.26,215.68,47.61,98,0.9763,RUNNING,0,0,18,70.6817,26.355,9.03,3.33,2.0584
M-001,2026-07-08 08:00:00,74.9,27.92,38.29,18.36,215.26,47.62,98,0.969,RUNNING,0,0,8,72.275,26.945,-3.69,-1.35,2.058
M-001,2026-07-08 10:00:00,68.12,25.41,34.78,16.7,217.03,47.62,98,0.9726,RUNNING,0,0,10,72.15,26.8983,-6.78,-2.51,2.058
M-001,2026-07-08 12:00:00,68.1,25.41,34.77,16.69,215.0,47.62,98,0.983,RUNNING,0,0,12,71.29,26.5817,-0.02,0.0,2.058
M-001,2026-07-08 14:00:00,74.8,27.88,38.23,18.34,220.31,47.62,98,0.97,RUNNING,0,0,14,72.345,26.9717,6.7,2.47,2.058
M-001,2026-07-08 16:00:00,73.12,27.26,37.37,17.92,217.61,47.62,98,0.9691,RUNNING,0,0,16,72.9383,27.1917,-1.68,-0.62,2.058
M-001,2026-07-08 18:00:00,72.71,27.11,37.15,17.82,215.76,47.62,98,0.9711,RUNNING,0,0,18,71.9583,26.8317,-0.41,-0.15,2.058
M-001,2026-07-09 08:00:00,65.4,24.42,33.37,16.03,216.09,47.63,98,0.9772,RUNNING,0,0,8,70.375,26.2483,-7.31,-2.69,2.0575
M-001,2026-07-09 10:00:00,75.62,28.19,38.65,18.54,216.33,47.63,98,0.9643,RUNNING,0,0,10,71.625,26.7117,10.22,3.77,2.0575
M-001,2026-07-09 12:00:00,75.38,28.1,38.52,18.48,216.0,47.63,98,0.9572,RUNNING,0,0,12,72.8383,27.16,-0.24,-0.09,2.0575
M-001,2026-07-09 14:00:00,70.64,26.35,36.08,17.31,216.39,47.63,98,0.9977,RUNNING,0,0,14,72.145,26.905,-4.74,-1.75,2.0575
M-001,2026-07-09 16:00:00,71.83,26.79,36.69,17.61,216.78,47.63,98,0.9655,RUNNING,0,0,16,71.93,26.8267,1.19,0.44,2.0575
M-001,2026-07-09 18:00:00,71.32,26.6,36.43,17.48,220.26,47.63,98,0.9778,RUNNING,0,0,18,71.6983,26.7417,-0.51,-0.19,2.0575
M-001,2026-07-10 08:00:00,67.25,25.11,34.32,16.48,218.27,47.63,98,0.9741,RUNNING,0,0,8,72.0067,26.8567,-4.07,-1.49,2.0575
M-001,2026-07-10 10:00:00,71.75,26.77,36.64,17.59,216.33,47.63,98,0.9708,RUNNING,0,0,10,71.3617,26.62,4.5,1.66,2.0575
M-001,2026-07-10 12:00:00,68.74,25.66,35.09,16.85,219.14,47.63,98,0.9709,RUNNING,0,0,12,70.255,26.2133,-3.01,-1.11,2.0575
M-001,2026-07-10 14:00:00,68.6,25.61,35.01,16.81,215.05,47.63,98,0.9791,RUNNING,0,0,14,69.915,26.09,-0.14,-0.05,2.0575
M-001,2026-07-10 16:00:00,71.28,26.59,36.4,17.47,216.12,47.63,98,0.9675,RUNNING,0,0,16,69.8233,26.0567,2.68,0.98,2.0575
M-001,2026-07-10 18:00:00,76.71,28.6,39.2,18.8,213.01,47.63,98,0.9795,RUNNING,0,0,18,70.7217,26.39,5.43,2.01,2.0575
M-001,2026-07-11 08:00:00,37.35,13.93,19.08,9.15,209.74,23.82,49,0.9824,IDLE,0,1,8,65.7383,24.5267,-39.36,-14.67,2.0571
M-001,2026-07-11 10:00:00,34.72,12.96,17.72,8.51,217.65,23.82,49,0.9712,IDLE,0,1,10,59.5667,22.225,-2.63,-0.97,2.0571
M-001,2026-07-11 12:00:00,36.97,13.79,18.88,9.06,217.88,23.82,49,0.9758,IDLE,0,1,12,54.2717,20.2467,2.25,0.83,2.0571
M-001,2026-07-11 14:00:00,33.55,12.53,17.11,8.22,221.18,23.82,49,0.9745,IDLE,0,1,14,48.43,18.0667,-3.42,-1.26,2.0571
M-001,2026-07-11 16:00:00,39.08,14.57,19.97,9.58,221.28,23.82,49,0.9567,IDLE,0,1,16,43.0633,16.0633,5.53,2.04,2.0571
M-001,2026-07-11 18:00:00,33.97,12.68,17.33,8.33,214.84,23.82,49,0.974,IDLE,0,1,18,35.94,13.41,-5.11,-1.89,2.0571
M-001,2026-07-12 08:00:00,35.44,13.23,18.09,8.69,217.59,23.82,49,0.9848,IDLE,0,1,8,35.6217,13.2933,1.47,0.55,2.0571
M-001,2026-07-12 10:00:00,37.71,14.07,19.26,9.24,219.2,23.82,49,0.9687,IDLE,0,1,10,36.12,13.4783,2.27,0.84,2.0571
M-001,2026-07-12 12:00:00,33.76,12.61,17.22,8.27,217.1,23.82,49,0.9786,IDLE,0,1,12,35.585,13.2817,-3.95,-1.46,2.0571
M-001,2026-07-12 14:00:00,34.8,12.99,17.75,8.53,214.17,23.82,49,0.9811,IDLE,0,1,14,35.7933,13.3583,1.04,0.38,2.0571
M-001,2026-07-12 16:00:00,34.43,12.86,17.57,8.44,216.18,23.82,49,0.9738,IDLE,0,1,16,35.0183,13.0733,-0.37,-0.13,2.0571
M-001,2026-07-12 18:00:00,34.7,12.96,17.7,8.51,216.3,23.82,49,0.9615,IDLE,0,1,18,35.14,13.12,0.27,0.1,2.0571
M-001,2026-07-13 08:00:00,69.86,26.09,35.64,17.12,218.62,47.65,98,0.9768,RUNNING,0,0,8,40.8767,15.2633,35.16,13.13,2.0567
M-001,2026-07-13 10:00:00,73.54,27.45,37.54,18.03,215.51,47.65,98,0.9614,RUNNING,0,0,10,46.8483,17.4933,3.68,1.36,2.0567
M-001,2026-07-13 12:00:00,69.4,25.92,35.4,17.01,215.76,47.65,98,0.9691,RUNNING,0,0,12,52.7883,19.7117,-4.14,-1.53,2.0567
M-001,2026-07-13 14:00:00,70.99,26.51,36.22,17.4,216.0,47.65,98,0.9617,RUNNING,0,0,14,58.82,21.965,1.59,0.59,2.0567
M-001,2026-07-13 16:00:00,68.31,25.52,34.84,16.74,217.83,47.65,98,0.9809,RUNNING,0,0,16,64.4667,24.075,-2.68,-0.99,2.0567
M-001,2026-07-13 18:00:00,72.55,27.08,37.02,17.78,218.02,47.65,98,0.9725,RUNNING,0,0,18,70.775,26.4283,4.24,1.56,2.0567
M-001,2026-07-14 08:00:00,71.67,26.77,36.56,17.57,217.0,47.66,98,0.9752,RUNNING,0,0,8,71.0767,26.5417,-0.88,-0.31,2.0562
M-001,2026-07-14 10:00:00,67.01,25.05,34.15,16.42,217.19,47.66,98,0.9778,RUNNING,0,0,10,69.9883,26.1417,-4.66,-1.72,2.0562
M-001,2026-07-14 12:00:00,71.45,26.69,36.45,17.51,214.3,47.66,98,0.975,RUNNING,0,0,12,70.33,26.27,4.44,1.64,2.0562
M-001,2026-07-14 14:00:00,65.26,24.4,33.25,16.0,217.47,47.66,98,0.967,RUNNING,0,0,14,69.375,25.9183,-6.19,-2.29,2.0562
M-001,2026-07-14 16:00:00,76.19,28.44,38.89,18.68,217.35,47.66,98,0.982,RUNNING,0,0,16,70.6883,26.405,10.93,4.04,2.0562
M-001,2026-07-14 18:00:00,77.6,28.96,39.62,19.02,215.32,47.66,98,0.9784,RUNNING,0,0,18,71.53,26.7183,1.41,0.52,2.0562
M-001,2026-07-15 08:00:00,66.17,24.74,33.71,16.22,217.84,47.66,98,0.9916,RUNNING,0,0,8,70.6133,26.38,-11.43,-4.22,2.0562
M-001,2026-07-15 10:00:00,68.11,25.46,34.71,16.69,215.17,47.66,98,0.973,RUNNING,0,0,10,70.7967,26.4483,1.94,0.72,2.0562
M-001,2026-07-15 12:00:00,77.39,28.89,39.5,18.97,218.77,47.66,98,0.9649,RUNNING,0,0,12,71.7867,26.815,9.28,3.43,2.0562
M-001,2026-07-15 14:00:00,75.34,28.13,38.44,18.47,213.5,47.66,98,0.9953,RUNNING,0,0,14,73.4667,27.4367,-2.05,-0.76,2.0562
M-001,2026-07-15 16:00:00,73.26,27.36,37.37,17.96,220.92,47.66,98,0.9574,RUNNING,0,0,16,72.9783,27.2567,-2.08,-0.77,2.0562
M-001,2026-07-15 18:00:00,70.88,26.48,36.14,17.37,216.8,47.66,98,0.9638,RUNNING,0,0,18,71.8583,26.8433,-2.38,-0.88,2.0562
M-001,2026-07-16 08:00:00,65.81,24.62,33.51,16.13,218.2,47.67,98,0.9797,RUNNING,0,0,8,71.7983,26.8233,-5.07,-1.86,2.0558
M-001,2026-07-16 10:00:00,74.82,27.94,38.17,18.34,216.0,47.67,98,0.9724,RUNNING,0,0,10,72.9167,27.2367,9.01,3.32,2.0558
M-001,2026-07-16 12:00:00,65.51,24.5,33.36,16.06,220.44,47.67,98,0.9745,RUNNING,0,0,12,70.9367,26.505,-9.31,-3.44,2.0558
M-001,2026-07-16 14:00:00,72.81,27.2,37.13,17.85,218.74,47.67,98,0.9884,RUNNING,0,0,14,70.515,26.35,7.3,2.7,2.0558
M-001,2026-07-16 16:00:00,67.42,25.21,34.35,16.53,218.61,47.67,98,0.9735,RUNNING,0,0,16,69.5417,25.9917,-5.39,-1.99,2.0558
M-001,2026-07-16 18:00:00,77.62,28.98,39.61,19.03,215.28,47.67,98,0.9855,RUNNING,0,0,18,70.665,26.4083,10.2,3.77,2.0558
M-001,2026-07-17 08:00:00,71.54,26.74,36.46,17.54,217.74,47.68,98,0.9742,RUNNING,0,0,8,71.62,26.7617,-6.08,-2.24,2.0554
M-001,2026-07-17 10:00:00,75.0,28.02,38.25,18.38,217.67,47.68,98,0.9584,RUNNING,0,0,10,71.65,26.775,3.46,1.28,2.0554
M-001,2026-07-17 12:00:00,74.56,27.85,38.02,18.28,219.35,47.68,98,0.9795,RUNNING,0,0,12,73.1583,27.3333,-0.44,-0.17,2.0554
M-001,2026-07-17 14:00:00,66.41,24.84,33.82,16.28,214.98,47.68,98,0.9549,RUNNING,0,0,14,72.0917,26.94,-8.15,-3.01,2.0554
M-001,2026-07-17 16:00:00,71.92,26.88,36.66,17.63,214.17,47.68,98,0.9565,RUNNING,0,0,16,72.8417,27.2183,5.51,2.04,2.0554
M-001,2026-07-17 18:00:00,74.75,27.92,38.12,18.32,218.76,47.68,98,0.9703,RUNNING,0,0,18,72.3633,27.0417,2.83,1.04,2.0554
M-001,2026-07-18 08:00:00,34.94,13.07,17.8,8.56,211.87,23.84,49,0.9827,IDLE,0,1,8,66.2633,24.7633,-39.81,-14.85,2.0554
M-001,2026-07-18 10:00:00,33.97,12.71,17.3,8.33,217.81,23.84,49,0.9486,IDLE,0,1,10,59.425,22.2117,-0.97,-0.36,2.0554
M-001,2026-07-18 12:00:00,36.87,13.78,18.79,9.04,215.46,23.84,49,0.9597,IDLE,0,1,12,53.1433,19.8667,2.9,1.07,2.0554
M-001,2026-07-18 14:00:00,34.58,12.93,17.61,8.48,215.8,23.84,49,0.9842,IDLE,0,1,14,47.8383,17.8817,-2.29,-0.85,2.0554
M-001,2026-07-18 16:00:00,34.44,12.88,17.54,8.44,220.05,23.84,49,0.9768,IDLE,0,1,16,41.5917,15.5483,-0.14,-0.05,2.0554
M-001,2026-07-18 18:00:00,36.72,13.73,18.72,9.0,217.09,23.84,49,0.9862,IDLE,0,1,18,35.2533,13.1833,2.28,0.85,2.0554
M-001,2026-07-19 08:00:00,33.18,12.42,16.88,8.13,217.34,23.84,49,0.9694,IDLE,0,1,8,34.96,13.075,-3.54,-1.31,2.0554
M-001,2026-07-19 10:00:00,37.61,14.05,19.17,9.22,220.35,23.84,49,0.9734,IDLE,0,1,10,35.5667,13.2983,4.43,1.63,2.0554
M-001,2026-07-19 12:00:00,32.94,12.33,16.76,8.07,218.02,23.84,49,0.9567,IDLE,0,1,12,34.9117,13.0567,-4.67,-1.72,2.0554
M-001,2026-07-19 14:00:00,38.0,14.2,19.38,9.32,216.07,23.84,49,0.9731,IDLE,0,1,14,35.4817,13.2683,5.06,1.87,2.0554
M-001,2026-07-19 16:00:00,34.0,12.72,17.31,8.33,215.14,23.84,49,0.9807,IDLE,0,1,16,35.4083,13.2417,-4.0,-1.48,2.0554
M-001,2026-07-19 18:00:00,34.91,13.06,17.78,8.56,217.19,23.84,49,0.9633,IDLE,0,1,18,35.1067,13.13,0.91,0.34,2.0554
M-001,2026-07-20 08:00:00,73.35,27.43,37.37,17.98,219.17,47.69,98,0.9712,RUNNING,0,0,8,41.8017,15.6317,38.44,14.37,2.0549
M-001,2026-07-20 10:00:00,74.78,27.96,38.11,18.33,216.87,47.69,98,0.981,RUNNING,0,0,10,47.9967,17.95,1.43,0.53,2.0549
M-001,2026-07-20 12:00:00,64.74,24.25,32.93,15.87,217.86,47.69,98,0.9705,RUNNING,0,0,12,53.2967,19.9367,-10.04,-3.71,2.0549
M-001,2026-07-20 14:00:00,70.92,26.53,36.12,17.38,217.34,47.69,98,0.9745,RUNNING,0,0,14,58.7833,21.9917,6.18,2.28,2.0549
M-001,2026-07-20 16:00:00,72.52,27.12,36.94,17.78,215.87,47.69,98,0.9789,RUNNING,0,0,16,65.2033,24.3917,1.6,0.59,2.0549
M-001,2026-07-20 18:00:00,74.66,27.91,38.05,18.3,214.03,47.69,98,0.9654,RUNNING,0,0,18,71.8283,26.8667,2.14,0.79,2.0549
M-001,2026-07-21 08:00:00,67.83,25.4,34.51,16.63,214.72,47.7,98,0.9684,RUNNING,0,0,8,70.9083,26.5283,-6.83,-2.51,2.0545
M-001,2026-07-21 10:00:00,73.98,27.67,37.69,18.13,220.24,47.7,98,0.9742,RUNNING,0,0,10,70.775,26.48,6.15,2.27,2.0545
M-001,2026-07-21 12:00:00,69.27,25.93,35.26,16.98,218.84,47.7,98,0.9495,RUNNING,0,0,12,71.53,26.76,-4.71,-1.74,2.0545
M-001,2026-07-21 14:00:00,66.73,24.99,33.95,16.36,212.06,47.7,98,0.9625,RUNNING,0,0,14,70.8317,26.5033,-2.54,-0.94,2.0545
M-001,2026-07-21 16:00:00,67.73,25.36,34.46,16.6,220.3,47.7,98,0.9455,RUNNING,0,0,16,70.0333,26.21,1.0,0.37,2.0545
M-001,2026-07-21 18:00:00,68.95,25.81,35.09,16.9,218.44,47.7,98,0.9772,RUNNING,0,0,18,69.0817,25.86,1.22,0.45,2.0545
M-001,2026-07-22 08:00:00,75.49,28.23,38.46,18.5,217.45,47.71,98,0.9767,RUNNING,0,0,8,70.3583,26.3317,6.54,2.42,2.0541
M-001,2026-07-22 10:00:00,64.03,24.0,32.54,15.7,214.95,47.71,98,0.9551,RUNNING,0,0,10,68.7,25.72,-11.46,-4.23,2.0541
M-001,2026-07-22 12:00:00,72.4,27.09,36.86,17.75,217.85,47.71,98,0.9761,RUNNING,0,0,12,69.2217,25.9133,8.37,3.09,2.0541
M-001,2026-07-22 14:00:00,67.36,25.23,34.26,16.51,214.98,47.71,98,0.9751,RUNNING,0,0,14,69.3267,25.9533,-5.04,-1.86,2.0541
M-001,2026-07-22 16:00:00,68.09,25.5,34.64,16.69,214.88,47.71,98,0.9679,RUNNING,0,0,16,69.3867,25.9767,0.73,0.27,2.0541
M-001,2026-07-22 18:00:00,68.12,25.51,34.65,16.7,215.21,47.71,98,0.9607,RUNNING,0,0,18,69.2483,25.9267,0.03,0.01,2.0541
M-001,2026-07-23 08:00:00,71.99,26.95,36.64,17.65,220.47,47.71,98,0.9725,RUNNING,0,0,8,68.665,25.7133,3.87,1.44,2.0541
M-001,2026-07-23 10:00:00,71.21,26.66,36.24,17.45,218.26,47.71,98,0.9765,RUNNING,0,0,10,69.8617,26.1567,-0.78,-0.29,2.0541
M-001,2026-07-23 12:00:00,67.49,25.29,34.32,16.54,220.83,47.71,98,0.9653,RUNNING,0,0,12,69.0433,25.8567,-3.72,-1.37,2.0541
M-001,2026-07-23 14:00:00,72.68,27.2,37.0,17.82,218.25,47.71,98,0.9533,RUNNING,0,0,14,69.93,26.185,5.19,1.91,2.0541
M-001,2026-07-23 16:00:00,69.19,25.91,35.19,16.96,217.22,47.71,98,0.9742,RUNNING,0,0,16,70.1133,26.2533,-3.49,-1.29,2.0541
M-001,2026-07-23 18:00:00,71.48,26.76,36.38,17.52,218.74,47.71,98,0.9728,RUNNING,0,0,18,70.6733,26.4617,2.29,0.85,2.0541
M-001,2026-07-24 08:00:00,71.68,26.84,36.47,17.57,217.0,47.72,98,0.9625,RUNNING,0,0,8,70.6217,26.4433,0.2,0.08,2.0536
M-001,2026-07-24 10:00:00,70.57,26.43,35.9,17.3,218.72,47.72,98,0.9838,RUNNING,0,0,10,70.515,26.405,-1.11,-0.41,2.0536
M-001,2026-07-24 12:00:00,72.32,27.07,36.8,17.73,219.99,47.72,98,0.9769,RUNNING,0,0,12,71.32,26.7017,1.75,0.64,2.0536
M-001,2026-07-24 14:00:00,73.45,27.49,37.39,18.0,219.13,47.72,98,0.9705,RUNNING,0,0,14,71.4483,26.75,1.13,0.42,2.0536
M-001,2026-07-24 16:00:00,72.97,27.32,37.14,17.89,215.05,47.72,98,0.9762,RUNNING,0,0,16,72.0783,26.985,-0.48,-0.17,2.0536
M-001,2026-07-24 18:00:00,72.46,27.13,36.87,17.76,219.38,47.72,98,0.9809,RUNNING,0,0,18,72.2417,27.0467,-0.51,-0.19,2.0536
M-001,2026-07-25 08:00:00,37.08,13.88,18.87,9.09,216.88,23.86,49,0.9691,IDLE,0,1,8,66.475,24.8867,-35.38,-13.25,2.0536
M-001,2026-07-25 10:00:00,34.76,13.02,17.67,8.52,217.67,23.86,49,0.9545,IDLE,0,1,10,60.5067,22.6517,-2.32,-0.86,2.0536
M-001,2026-07-25 12:00:00,37.55,14.05,19.11,9.2,217.19,23.86,49,0.9684,IDLE,0,1,12,54.7117,20.4817,2.79,1.03,2.0536
